id,liquid_path,container_path,volume_ml
Gibco_500mL_289ml_1105_2124,Gibco_500mL_289ml_1105_2124/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2124/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2126,Gibco_500mL_289ml_1105_2126/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2126/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2127,Gibco_500mL_289ml_1105_2127/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2127/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2129,Gibco_500mL_289ml_1105_2129/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2129/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2131,Gibco_500mL_289ml_1105_2131/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2131/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2132,Gibco_500mL_289ml_1105_2132/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2132/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2133,Gibco_500mL_289ml_1105_2133/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2133/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_289ml_1105_2134,Gibco_500mL_289ml_1105_2134/Input_ContentDepth_segmented.npy,Gibco_500mL_289ml_1105_2134/Input_EmptyVessel_Depth_segmented.npy,289.0
Gibco_500mL_298ml_0905_4312,Gibco_500mL_298ml_0905_4312/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4312/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4314,Gibco_500mL_298ml_0905_4314/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4314/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4316,Gibco_500mL_298ml_0905_4316/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4316/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4318,Gibco_500mL_298ml_0905_4318/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4318/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4319,Gibco_500mL_298ml_0905_4319/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4319/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4321,Gibco_500mL_298ml_0905_4321/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4321/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4322,Gibco_500mL_298ml_0905_4322/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4322/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4325,Gibco_500mL_298ml_0905_4325/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4325/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4326,Gibco_500mL_298ml_0905_4326/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4326/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4327,Gibco_500mL_298ml_0905_4327/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4327/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4329,Gibco_500mL_298ml_0905_4329/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4329/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4332,Gibco_500mL_298ml_0905_4332/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4332/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4333,Gibco_500mL_298ml_0905_4333/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4333/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4335,Gibco_500mL_298ml_0905_4335/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4335/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_298ml_0905_4337,Gibco_500mL_298ml_0905_4337/Input_ContentDepth_segmented.npy,Gibco_500mL_298ml_0905_4337/Input_EmptyVessel_Depth_segmented.npy,298.0
Gibco_500mL_311ml_1105_2155,Gibco_500mL_311ml_1105_2155/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2155/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2157,Gibco_500mL_311ml_1105_2157/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2157/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2159,Gibco_500mL_311ml_1105_2159/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2159/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2200,Gibco_500mL_311ml_1105_2200/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2200/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2201,Gibco_500mL_311ml_1105_2201/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2201/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2202,Gibco_500mL_311ml_1105_2202/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2202/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2203,Gibco_500mL_311ml_1105_2203/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2203/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2205,Gibco_500mL_311ml_1105_2205/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2205/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2206,Gibco_500mL_311ml_1105_2206/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2206/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2207,Gibco_500mL_311ml_1105_2207/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2207/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2208,Gibco_500mL_311ml_1105_2208/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2208/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2209,Gibco_500mL_311ml_1105_2209/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2209/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2210,Gibco_500mL_311ml_1105_2210/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2210/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2211,Gibco_500mL_311ml_1105_2211/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2211/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2212,Gibco_500mL_311ml_1105_2212/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2212/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2214,Gibco_500mL_311ml_1105_2214/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2214/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2215,Gibco_500mL_311ml_1105_2215/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2215/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2216,Gibco_500mL_311ml_1105_2216/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2216/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2217,Gibco_500mL_311ml_1105_2217/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2217/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2219,Gibco_500mL_311ml_1105_2219/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2219/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2220,Gibco_500mL_311ml_1105_2220/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2220/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2221,Gibco_500mL_311ml_1105_2221/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2221/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2222,Gibco_500mL_311ml_1105_2222/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2222/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2224,Gibco_500mL_311ml_1105_2224/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2224/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2226,Gibco_500mL_311ml_1105_2226/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2226/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2228,Gibco_500mL_311ml_1105_2228/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2228/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2229,Gibco_500mL_311ml_1105_2229/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2229/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2230,Gibco_500mL_311ml_1105_2230/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2230/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2231,Gibco_500mL_311ml_1105_2231/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2231/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2233,Gibco_500mL_311ml_1105_2233/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2233/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2238,Gibco_500mL_311ml_1105_2238/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2238/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2239,Gibco_500mL_311ml_1105_2239/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2239/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_311ml_1105_2240,Gibco_500mL_311ml_1105_2240/Input_ContentDepth_segmented.npy,Gibco_500mL_311ml_1105_2240/Input_EmptyVessel_Depth_segmented.npy,311.0
Gibco_500mL_333ml_2404_0508,Gibco_500mL_333ml_2404_0508/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0508/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0509,Gibco_500mL_333ml_2404_0509/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0509/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0517,Gibco_500mL_333ml_2404_0517/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0517/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0523,Gibco_500mL_333ml_2404_0523/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0523/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0528,Gibco_500mL_333ml_2404_0528/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0528/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0531,Gibco_500mL_333ml_2404_0531/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0531/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0536,Gibco_500mL_333ml_2404_0536/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0536/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0538,Gibco_500mL_333ml_2404_0538/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0538/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0543,Gibco_500mL_333ml_2404_0543/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0543/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0546,Gibco_500mL_333ml_2404_0546/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0546/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0606,Gibco_500mL_333ml_2404_0606/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0606/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_333ml_2404_0609,Gibco_500mL_333ml_2404_0609/Input_ContentDepth_segmented.npy,Gibco_500mL_333ml_2404_0609/Input_EmptyVessel_Depth_segmented.npy,333.0
Gibco_500mL_336ml_2404_1131,Gibco_500mL_336ml_2404_1131/Input_ContentDepth_segmented.npy,Gibco_500mL_336ml_2404_1131/Input_EmptyVessel_Depth_segmented.npy,336.0
Gibco_500mL_336ml_2404_1133,Gibco_500mL_336ml_2404_1133/Input_ContentDepth_segmented.npy,Gibco_500mL_336ml_2404_1133/Input_EmptyVessel_Depth_segmented.npy,336.0
Gibco_500mL_336ml_2404_1138,Gibco_500mL_336ml_2404_1138/Input_ContentDepth_segmented.npy,Gibco_500mL_336ml_2404_1138/Input_EmptyVessel_Depth_segmented.npy,336.0
Gibco_500mL_336ml_2404_1143,Gibco_500mL_336ml_2404_1143/Input_ContentDepth_segmented.npy,Gibco_500mL_336ml_2404_1143/Input_EmptyVessel_Depth_segmented.npy,336.0
Gibco_500mL_352ml_0905_4400,Gibco_500mL_352ml_0905_4400/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4400/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4401,Gibco_500mL_352ml_0905_4401/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4401/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4403,Gibco_500mL_352ml_0905_4403/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4403/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4404,Gibco_500mL_352ml_0905_4404/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4404/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4406,Gibco_500mL_352ml_0905_4406/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4406/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4407,Gibco_500mL_352ml_0905_4407/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4407/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4410,Gibco_500mL_352ml_0905_4410/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4410/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4411,Gibco_500mL_352ml_0905_4411/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4411/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4413,Gibco_500mL_352ml_0905_4413/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4413/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4414,Gibco_500mL_352ml_0905_4414/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4414/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4416,Gibco_500mL_352ml_0905_4416/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4416/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4417,Gibco_500mL_352ml_0905_4417/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4417/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4419,Gibco_500mL_352ml_0905_4419/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4419/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4420,Gibco_500mL_352ml_0905_4420/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4420/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4422,Gibco_500mL_352ml_0905_4422/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4422/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4423,Gibco_500mL_352ml_0905_4423/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4423/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4425,Gibco_500mL_352ml_0905_4425/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4425/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4426,Gibco_500mL_352ml_0905_4426/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4426/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4428,Gibco_500mL_352ml_0905_4428/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4428/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_352ml_0905_4429,Gibco_500mL_352ml_0905_4429/Input_ContentDepth_segmented.npy,Gibco_500mL_352ml_0905_4429/Input_EmptyVessel_Depth_segmented.npy,352.0
Gibco_500mL_358ml_1105_2258,Gibco_500mL_358ml_1105_2258/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2258/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2259,Gibco_500mL_358ml_1105_2259/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2259/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2300,Gibco_500mL_358ml_1105_2300/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2300/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2301,Gibco_500mL_358ml_1105_2301/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2301/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2302,Gibco_500mL_358ml_1105_2302/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2302/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2303,Gibco_500mL_358ml_1105_2303/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2303/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2304,Gibco_500mL_358ml_1105_2304/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2304/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2305,Gibco_500mL_358ml_1105_2305/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2305/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2306,Gibco_500mL_358ml_1105_2306/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2306/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2307,Gibco_500mL_358ml_1105_2307/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2307/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2309,Gibco_500mL_358ml_1105_2309/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2309/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2311,Gibco_500mL_358ml_1105_2311/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2311/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2312,Gibco_500mL_358ml_1105_2312/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2312/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2313,Gibco_500mL_358ml_1105_2313/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2313/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2314,Gibco_500mL_358ml_1105_2314/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2314/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2316,Gibco_500mL_358ml_1105_2316/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2316/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2317,Gibco_500mL_358ml_1105_2317/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2317/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2318,Gibco_500mL_358ml_1105_2318/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2318/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2319,Gibco_500mL_358ml_1105_2319/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2319/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2320,Gibco_500mL_358ml_1105_2320/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2320/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2322,Gibco_500mL_358ml_1105_2322/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2322/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2324,Gibco_500mL_358ml_1105_2324/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2324/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2325,Gibco_500mL_358ml_1105_2325/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2325/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2327,Gibco_500mL_358ml_1105_2327/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2327/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2329,Gibco_500mL_358ml_1105_2329/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2329/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2331,Gibco_500mL_358ml_1105_2331/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2331/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2332,Gibco_500mL_358ml_1105_2332/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2332/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2335,Gibco_500mL_358ml_1105_2335/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2335/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2336,Gibco_500mL_358ml_1105_2336/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2336/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2337,Gibco_500mL_358ml_1105_2337/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2337/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2339,Gibco_500mL_358ml_1105_2339/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2339/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2341,Gibco_500mL_358ml_1105_2341/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2341/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_358ml_1105_2342,Gibco_500mL_358ml_1105_2342/Input_ContentDepth_segmented.npy,Gibco_500mL_358ml_1105_2342/Input_EmptyVessel_Depth_segmented.npy,358.0
Gibco_500mL_390ml_1105_2400,Gibco_500mL_390ml_1105_2400/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2400/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2402,Gibco_500mL_390ml_1105_2402/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2402/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2404,Gibco_500mL_390ml_1105_2404/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2404/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2405,Gibco_500mL_390ml_1105_2405/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2405/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2407,Gibco_500mL_390ml_1105_2407/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2407/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2408,Gibco_500mL_390ml_1105_2408/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2408/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2409,Gibco_500mL_390ml_1105_2409/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2409/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2410,Gibco_500mL_390ml_1105_2410/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2410/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2411,Gibco_500mL_390ml_1105_2411/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2411/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2413,Gibco_500mL_390ml_1105_2413/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2413/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2416,Gibco_500mL_390ml_1105_2416/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2416/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2417,Gibco_500mL_390ml_1105_2417/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2417/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2419,Gibco_500mL_390ml_1105_2419/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2419/Input_EmptyVessel_Depth_segmented.npy,390.0
Gibco_500mL_390ml_1105_2423,Gibco_500mL_390ml_1105_2423/Input_ContentDepth_segmented.npy,Gibco_500mL_390ml_1105_2423/Input_EmptyVessel_Depth_segmented.npy,390.0
